,Duration,IDWorker1,IDWorker2
1496,128720,95,311
1497,128740,95,311
1498,128760,95,311
1499,128780,95,311
1500,128800,119,762
1501,128840,119,762
1502,128860,119,762
1503,128940,119,762
1504,128960,95,311
1505,128980,95,311
1506,129000,95,311
1507,129020,95,311
1508,129040,95,311
1509,129060,95,311
1510,129080,95,311
1511,129100,95,311
1512,129120,95,311
1513,129140,95,311
1514,129160,95,311
1515,129180,95,311
1516,129200,95,311
1517,129220,95,311
1518,129240,131,778
1519,129240,95,311
1520,129260,95,311
1521,129480,335,762
1522,129540,335,762
1523,130040,63,481
1524,130120,63,481
1525,130780,131,751
1526,130860,79,222
1527,131380,762,771
1528,131520,80,826
1529,131520,79,826
1530,131740,271,481
1531,131760,762,771
1532,131780,762,771
1533,132460,494,765
1534,133300,762,771
1535,133320,335,771
1536,133400,196,311
1537,133520,196,311
1538,133560,196,311
1539,133720,196,311
1540,133760,63,481
1541,133780,63,481
1542,133800,63,481
1543,133860,335,771
1544,133860,762,771
1545,133920,63,481
1546,133940,63,481
1547,133960,196,223
1548,133960,63,481
1549,133960,196,311
1550,133980,196,223
1551,133980,63,481
1552,133980,196,311
1553,134000,63,481
1554,134020,63,481
1555,134040,63,481
1556,134060,63,481
1557,134080,63,481
1558,134120,63,481
1559,134160,196,311
1560,134180,63,481
1561,134200,63,481
1562,134220,196,223
1563,134240,196,311
1564,134260,63,481
1565,134260,223,311
1566,134280,63,481
1567,134280,196,311
1568,134300,63,481
1569,134320,63,481
1570,134340,63,481
1571,134340,196,311
1572,134360,63,481
1573,134380,265,751
1574,134380,63,481
1575,134400,265,751
1576,134400,63,481
1577,134420,265,751
1578,134420,63,481
1579,134440,265,751
1580,134440,63,481
1581,134460,63,481
1582,134480,196,223
1583,134500,196,223
1584,134500,63,481
1585,134520,196,223
1586,134520,63,481
1587,134540,196,223
1588,134540,63,481
1589,134560,196,223
1590,134560,63,481
1591,134580,196,223
1592,134580,63,481
1593,134580,56,265
1594,134600,265,751
1595,134600,196,223
1596,134600,63,481
1597,134620,196,223
1598,134620,63,481
1599,134640,196,223
1600,134640,63,481
1601,134660,196,223
1602,134660,63,481
1603,134680,196,223
1604,134680,63,481
1605,134700,196,223
1606,134700,63,481
1607,134700,751,778
1608,134720,63,481
1609,134740,63,481
1610,134760,63,481
1611,134760,56,205
1612,134760,95,223
1613,134780,63,481
1614,134780,56,205
1615,134800,63,481
1616,134800,56,205
1617,134820,265,751
1618,134820,271,601
1619,134820,153,492
1620,134820,56,205
1621,134840,271,601
1622,134840,63,481
1623,134860,56,819
1624,134860,210,826
1625,134860,17,496
1626,134880,265,751
1627,134880,63,481
1628,134900,63,481
1629,134920,265,751
1630,134920,63,481
1631,134920,120,267
1632,134940,265,751
1633,134940,63,481
1634,134940,448,939
1635,134960,63,481
1636,134980,56,819
1637,134980,63,481
1638,134980,80,153
1639,135000,63,481
1640,135000,209,210
1641,135020,39,79
1642,135020,63,481
1643,135040,63,481
1644,135060,63,481
1645,135100,153,271
1646,135120,56,819
1647,135140,56,819
1648,135160,196,223
1649,135180,63,481
1650,135280,63,481
1651,135320,56,205
1652,135340,56,205
1653,135360,56,819
1654,135360,196,223
1655,135360,63,481
1656,135380,196,223
1657,135400,56,819
1658,135400,196,223
1659,135400,63,481
1660,135420,196,223
1661,135420,63,481
1662,135440,196,223
1663,135440,63,481
1664,135460,196,223
1665,135460,63,481
1666,135480,196,223
1667,135480,63,481
1668,135500,196,223
1669,135500,63,481
1670,135520,196,223
1671,135520,63,481
1672,135540,63,481
1673,135560,63,481
1674,135580,63,116
1675,135620,194,311
1676,135620,63,116
1677,135640,63,116
1678,135660,120,205
1679,135660,63,116
1680,135680,63,116
1681,135700,63,481
1682,135700,120,494
1683,135700,63,116
1684,135720,56,786
1685,135720,63,116
1686,135740,56,786
1687,135740,120,494
1688,135760,63,481
1689,135760,63,116
1690,135780,63,481
1691,135780,63,116
1692,135800,63,481
1693,135800,63,116
1694,135820,63,481
1695,135820,120,494
1696,135820,63,116
1697,135840,63,481
1698,135840,120,494
1699,135840,63,116
1700,135860,63,481
1701,135860,120,494
1702,135860,63,116
1703,135860,196,222
1704,135880,63,481
1705,135880,63,116
1706,135900,120,494
1707,135900,196,222
1708,135920,120,494
1709,135940,120,494
1710,135940,63,116
1711,135960,120,494
1712,135980,120,494
1713,136000,63,481
1714,136000,120,494
1715,136020,63,116
1716,136040,63,481
1717,136040,120,494
1718,136040,63,116
1719,136060,63,481
1720,136060,123,253
1721,136060,120,494
1722,136060,63,116
1723,136080,63,481
1724,136080,63,116
1725,136100,63,481
1726,136100,63,116
1727,136120,63,116
1728,136140,63,481
1729,136140,63,116
1730,136160,63,481
1731,136160,63,116
1732,136180,63,481
1733,136180,120,494
1734,136180,63,116
1735,136200,63,481
1736,136200,80,311
1737,136200,120,494
1738,136200,63,116
1739,136220,63,481
1740,136220,120,494
1741,136220,63,116
1742,136240,63,481
1743,136240,271,492
1744,136240,120,494
1745,136240,63,116
1746,136260,63,481
1747,136260,153,271
1748,136260,120,494
1749,136260,63,116
1750,136280,63,481
1751,136280,120,494
1752,136280,63,116
1753,136300,120,494
1754,136300,63,116
1755,136320,63,481
1756,136320,120,494
1757,136320,63,116
1758,136340,222,223
1759,136340,120,494
1760,136340,63,116
1761,136360,63,481
1762,136360,153,271
1763,136360,120,494
1764,136380,222,311
1765,136380,120,494
1766,136400,222,311
1767,136400,116,222
1768,136400,95,194
1769,136420,119,448
1770,136420,95,194
1771,136440,119,448
1772,136440,95,194
1773,136460,222,431
1774,136460,119,448
1775,136460,63,481
1776,136460,95,194
1777,136480,119,448
1778,136540,335,762
1779,136560,63,481
1780,136580,63,481
1781,136600,63,481
1782,136620,63,481
1783,136620,335,762
1784,136640,63,481
1785,136680,63,481
1786,136720,56,819
1787,136720,63,481
1788,136720,56,194
1789,136740,56,819
1790,136740,63,481
1791,136740,56,194
1792,136760,63,481
1793,136780,63,481
1794,136820,63,481
1795,136860,63,481
1796,136900,265,751
1797,136940,95,253
1798,136960,123,172
1799,136980,123,172
1800,137000,335,762
1801,137040,63,499
1802,137040,335,762
1803,137060,63,499
1804,137060,335,762
1805,137100,63,499
1806,137100,335,762
1807,137120,335,762
1808,137260,102,335
1809,137300,265,335
1810,137300,335,762
1811,137360,102,335
1812,137540,153,492
1813,137600,153,492
1814,137620,153,492
1815,137840,335,762
1816,137880,118,804
1817,137880,194,311
1818,138120,80,335
1819,138440,80,335
1820,138560,265,826
1821,138700,751,804
1822,138720,751,804
1823,138740,751,804
1824,138760,751,804
1825,138780,751,804
1826,138800,265,826
1827,138800,751,804
1828,138820,268,804
1829,138820,751,804
1830,138840,268,804
1831,138840,751,804
1832,138860,268,804
1833,138860,751,804
1834,138860,268,751
1835,138920,335,762
1836,138940,335,762
1837,139300,154,285
1838,139340,268,751
1839,139440,335,771
1840,139460,267,939
1841,139500,311,496
1842,139500,335,771
1843,139520,275,335
1844,139540,275,335
1845,139560,275,335
1846,139580,311,496
1847,139580,275,335
1848,139600,311,496
1849,139620,311,496
1850,139640,311,496
1851,139660,311,496
1852,139660,762,771
1853,139680,311,496
1854,139680,771,784
1855,139680,762,784
1856,139700,311,496
1857,139720,311,496
1858,139740,311,496
1859,139760,311,496
1860,139780,311,496
1861,140020,153,492
1862,140100,762,784
1863,140160,311,496
1864,140180,311,496
1865,140200,311,496
1866,140220,311,496
1867,140220,265,804
1868,140220,335,762
1869,140280,335,762
1870,140360,804,938
1871,140380,804,938
1872,140400,804,938
1873,140420,804,938
1874,140440,804,938
1875,140480,311,496
1876,140500,311,496
1877,140520,804,938
1878,140520,311,496
1879,140540,804,938
1880,140540,311,496
1881,140580,311,496
1882,140600,311,496
1883,140600,80,771
1884,140620,804,938
1885,140620,311,496
1886,140660,311,496
1887,140680,222,826
1888,140680,311,496
1889,140960,154,499
1890,140980,120,494
1891,140980,154,499
1892,141000,120,494
1893,141020,222,826
1894,141180,95,265
1895,141200,95,265
1896,141220,95,265
1897,141380,120,819
1898,141600,153,271
1899,141620,172,196
1900,141620,153,271
1901,141640,153,271
1902,141660,120,819
1903,141660,153,271
1904,141680,120,819
1905,141680,153,271
1906,141680,63,481
1907,141700,153,271
1908,141700,63,481
1909,141720,153,271
1910,141740,153,271
1911,141760,153,271
1912,141780,804,938
1913,141780,153,271
1914,141820,185,265
1915,141840,185,265
1916,141840,63,481
1917,141860,63,481
1918,141880,120,819
1919,141900,120,819
1920,141920,120,819
1921,141940,120,819
1922,141960,120,819
1923,141960,35,845
1924,141960,153,271
1925,141980,120,819
1926,142000,153,271
1927,142020,265,826
1928,142080,63,481
1929,142100,153,154
1930,142180,63,481
1931,142340,120,819
1932,142540,240,938
1933,142560,240,938
1934,143300,102,762
1935,143560,172,196
1936,143900,17,875
1937,143980,120,172
1938,144000,120,172
1939,144020,17,335
1940,144060,17,335
1941,144100,17,335
1942,144120,17,335
1943,144220,172,196
1944,144220,17,335
1945,144240,172,196
1946,144240,17,335
1947,144280,48,875
1948,144300,17,335
1949,144320,17,335
1950,144540,194,311
1951,144580,17,762
1952,144600,17,762
1953,144660,194,311
1954,144680,194,311
1955,144700,194,311
1956,144720,194,311
1957,144740,194,311
1958,144780,194,311
1959,144800,194,311
1960,144820,194,311
1961,144980,120,494
1962,145000,205,311
1963,145040,240,938
1964,145040,311,819
1965,145060,153,271
1966,145080,240,938
1967,145100,205,819
1968,145120,311,496
1969,145120,95,496
1970,145120,205,819
1971,145140,95,223
1972,145160,95,223
1973,145340,223,819
1974,145360,223,819
1975,145380,223,819
1976,145400,223,496
1977,145420,223,819
1978,145420,153,271
1979,145460,223,819
1980,145460,223,496
1981,145480,223,819
1982,145500,223,819
1983,145520,223,819
1984,145520,223,496
1985,145540,223,819
1986,145540,223,496
1987,145540,150,481
1988,145560,223,819
1989,145580,223,819
1990,145600,223,819
1991,145600,223,496
1992,145680,311,496
1993,145680,223,496
1994,145700,223,496
1995,145720,223,496
1996,145720,153,271
1997,145740,223,496
1998,145760,223,496
1999,145780,223,496
2000,145800,153,492
2001,145820,223,819
2002,145820,223,496
2003,145820,153,492
2004,145840,223,496
2005,145860,223,496
2006,145860,223,819
2007,145880,223,496
2008,145900,223,819
2009,145900,223,496
2010,145920,223,819
2011,145920,223,496
2012,145940,223,819
2013,145960,223,819
2014,145980,223,819
2015,145980,223,496
2016,146000,223,819
2017,146060,223,496
2018,146080,223,819
2019,146080,223,496
2020,146080,120,494
2021,146100,223,496
2022,146100,223,819
2023,146120,496,819
2024,146140,120,494
2025,146160,496,819
2026,146180,496,819
2027,146300,223,496
2028,146320,223,496
2029,146640,153,271
2030,146740,153,271
2031,146780,153,271
2032,146800,153,271
2033,146860,153,271
2034,146880,153,271
2035,146980,153,271
2036,147060,153,271
2037,147080,153,271
2038,147200,153,271
2039,147220,153,271
2040,147240,153,271
2041,147280,268,845
2042,147380,153,271
2043,147400,153,271
2044,147420,153,271
2045,147440,153,271
2046,147480,153,271
2047,147580,153,271
2048,147740,118,209
2049,147900,265,826
2050,147900,153,271
2051,147920,265,826
2052,148000,265,826
2053,148020,265,826
2054,148220,265,826
2055,148240,265,826
2056,148260,265,826
2057,148280,265,826
2058,148300,265,826
2059,148320,265,826
2060,148340,265,826
2061,148380,153,271
2062,148400,153,271
2063,148420,153,271
2064,148420,131,826
2065,148440,265,826
2066,148480,131,826
2067,148500,153,271
2068,148520,153,271
2069,148560,153,271
2070,148640,153,271
2071,148660,153,271
2072,148680,153,271
2073,148700,153,271
2074,148760,153,271
2075,148780,153,271
2076,148800,153,271
2077,148840,35,826
2078,148880,153,987
2079,148900,271,492
2080,148900,153,271
2081,148920,153,271
2082,148940,153,271
2083,149020,15,223
2084,149100,153,271
2085,149120,15,223
2086,149140,15,223
2087,149160,15,223
2088,149160,153,271
2089,149180,15,223
2090,149200,15,223
2091,149260,153,271
2092,149280,153,271
2093,149300,153,271
2094,149320,194,311
2095,149320,153,271
2096,149340,153,271
2097,149360,153,271
2098,149380,153,271
2099,149400,194,242
2100,149400,153,271
2101,149420,153,271
2102,149440,153,271
2103,149460,153,271
2104,149480,153,271
2105,149500,153,271
2106,149520,153,271
2107,149540,153,271
2108,149560,153,271
2109,149580,153,271
2110,149640,153,271
2111,149660,153,271
2112,149680,153,271
2113,149700,153,271
2114,149720,153,271
2115,149740,194,311
2116,149740,153,271
2117,149760,153,271
2118,149780,194,311
2119,149780,153,271
2120,149800,153,271
2121,149820,15,95
2122,149820,153,271
2123,149840,15,95
2124,149840,153,271
2125,149860,15,95
2126,149860,153,271
2127,149880,15,95
2128,149900,15,95
2129,149920,15,95
2130,149920,153,271
2131,149940,15,95
2132,149960,15,95
2133,149980,15,95
2134,150000,15,95
2135,150020,15,95
2136,150020,153,271
2137,150020,63,481
2138,150080,153,271
2139,150100,153,271
2140,150120,153,271
2141,150120,63,481
2142,150160,63,481
2143,150220,153,271
2144,150240,153,271
2145,150260,153,271
2146,150380,153,271
2147,150400,153,271
2148,150440,153,271
2149,150500,153,271
2150,150520,153,271
2151,150540,153,271
2152,150560,153,271
2153,150580,153,271
2154,150600,153,271
2155,150640,153,271
2156,150660,153,271
2157,150680,153,271
2158,150720,153,271
2159,150920,751,778
2160,150920,17,335
2161,151000,154,271
2162,151000,153,271
2163,151020,154,271
2164,151020,153,154
2165,151100,153,154
2166,151140,153,499
2167,151140,120,196
2168,151160,154,271
2169,151160,153,499
2170,151200,153,154
2171,151220,154,271
2172,151220,153,154
2173,151240,154,271
2174,151280,154,271
2175,151440,153,154
2176,151460,153,154
2177,151500,153,154
2178,151500,154,492
2179,151500,123,253
2180,151560,123,253
2181,151600,123,253
2182,151640,242,311
2183,151640,154,492
2184,151640,123,253
2185,151660,154,492
2186,151700,154,492
2187,151720,154,492
2188,151740,154,492
2189,151780,242,311
2190,151780,153,154
2191,151780,154,492
2192,151800,153,154
2193,151820,153,154
2194,151840,153,154
2195,151860,153,154
2196,151920,275,285
2197,151980,79,285
2198,152000,120,494
2199,152020,120,494
2200,152460,448,533
2201,152480,448,533
2202,152680,119,533
2203,152680,119,448
2204,152700,119,533
2205,152700,119,448
2206,152720,119,448
2207,152760,448,533
2208,152780,448,533
2209,152800,271,533
2210,152820,271,533
2211,203900,39,113
2212,203920,39,113
2213,204360,29,120
2214,204500,79,123
2215,204520,79,123
2216,204520,211,778
2217,204540,79,123
2218,204540,273,778
2219,204560,79,123
2220,204580,79,123
2221,204580,268,778
2222,204600,79,123
2223,204620,79,123
2224,204640,79,123
2225,204660,79,123
2226,204680,79,123
2227,204700,79,123
2228,204760,79,123
2229,204760,778,804
2230,204780,79,123
2231,204780,778,804
2232,204800,79,123
2233,204820,79,123
2234,204880,79,123
2235,204920,39,113
2236,204940,39,113
2237,204960,79,123
2238,204960,113,120
2239,204980,29,39
2240,204980,39,113
2241,205000,79,123
2242,205000,39,113
2243,205020,79,123
2244,205040,273,778
2245,205060,273,778
2246,205060,29,120
2247,205080,79,123
2248,205080,273,778
2249,205080,29,120
2250,205100,29,120
2251,205160,39,113
2252,205180,39,113
2253,205200,39,113
2254,205220,120,494
2255,205220,39,113
2256,205240,39,113
2257,205260,39,113
2258,205280,39,113
2259,205300,265,826
2260,205300,39,113
2261,205360,211,265
2262,205400,184,265
2263,205880,120,196
2264,205880,29,662
2265,206100,120,172
2266,206160,29,662
2267,206180,120,172
2268,206200,29,662
2269,206220,29,662
2270,206240,29,662
2271,206260,481,709
2272,206400,268,778
2273,206440,778,826
2274,206520,50,826
2275,206820,131,184
2276,206840,50,771
2277,206840,50,335
2278,206840,150,209
2279,206860,50,335
2280,206860,184,268
2281,206880,150,709
2282,206900,50,771
2283,206900,118,268
2284,206900,184,804
2285,206920,184,804
2286,206920,268,804
2287,206920,184,268
2288,206920,209,804
2289,206940,184,845
2290,206940,184,268
2291,206960,184,268
2292,206980,184,268
2293,207000,184,268
2294,207020,184,268
2295,207020,118,184
2296,207040,275,845
2297,207040,184,268
2298,207060,275,845
2299,207060,275,804
2300,207060,184,268
2301,207080,184,268
2302,207080,211,778
2303,207100,184,268
2304,207120,184,268
2305,207140,184,268
2306,207140,118,184
2307,207160,184,268
2308,207200,275,845
2309,207200,275,804
2310,207220,492,601
2311,207240,492,601
2312,207260,492,601
2313,207300,50,771
2314,207320,492,601
2315,207340,492,601
2316,207380,118,184
2317,207380,275,804
2318,207400,153,709
2319,207400,275,804
2320,207400,804,845
2321,207420,275,804
2322,207420,153,448
2323,207460,804,845
2324,207480,211,778
2325,207500,275,804
2326,207500,211,778
2327,207520,205,223
2328,207520,275,804
2329,207520,211,778
2330,207540,205,223
2331,207540,211,778
2332,207560,268,804
2333,207560,211,778
2334,207580,211,778
2335,207600,205,223
2336,207600,211,778
2337,207620,211,778
2338,207640,211,778
2339,207660,211,778
2340,207680,211,778
2341,207680,118,184
2342,207700,211,778
2343,207700,118,184
2344,207720,211,778
2345,207740,211,778
2346,207760,211,778
2347,207780,205,223
2348,207780,211,778
2349,207780,118,184
2350,207800,118,184
2351,207800,211,778
2352,207820,118,184
2353,207820,211,778
2354,207840,211,778
2355,207860,211,778
2356,207900,211,778
2357,207920,211,778
2358,207940,205,223
2359,207940,211,778
2360,207960,211,778
2361,207980,211,778
2362,207980,205,223
2363,208000,211,778
2364,208020,211,778
2365,208040,211,778
2366,208140,15,123
2367,208160,15,123
2368,208260,275,804
2369,208300,211,222
2370,208400,751,778
2371,208420,273,778
2372,208420,751,778
2373,208420,275,845
2374,208440,273,778
2375,208460,273,778
2376,208540,17,101
2377,208560,17,101
2378,208620,153,492
2379,208740,15,123
2380,208760,275,804
2381,208800,275,804
2382,209020,265,826
2383,209040,265,826
2384,209060,265,826
2385,209420,804,845
2386,209480,116,211
2387,209480,118,184
2388,209520,116,211
2389,209520,118,184
2390,209540,273,778
2391,209560,273,778
2392,209580,804,845
2393,209600,804,845
2394,209600,116,265
2395,209620,804,845
2396,209620,120,172
2397,209640,15,123
2398,209660,15,123
2399,209660,118,184
2400,209720,15,123
2401,209740,273,778
2402,209820,184,268
2403,209820,275,845
2404,209840,275,804
2405,209840,184,804
2406,209840,118,804
