,Duration,IDWorker1,IDWorker2
1450,32920,122,1492
1451,32920,34,259
1452,32920,160,642
1453,32920,122,164
1454,32920,219,706
1455,32920,164,1204
1456,32920,122,440
1457,32920,3,77
1458,32920,3,1260
1459,32920,97,1362
1460,32920,156,236
1461,32920,3,1204
1462,32920,160,1342
1463,32920,642,1342
1464,32920,147,1362
1465,32920,122,1245
1466,32940,77,1362
1467,32940,122,1260
1468,32940,122,164
1469,32940,162,372
1470,32940,34,970
1471,32940,74,1362
1472,32940,164,429
1473,32940,20,74
1474,32940,1090,1204
1475,32940,77,122
1476,32940,147,429
1477,32940,198,267
1478,32940,653,970
1479,32940,219,706
1480,32960,245,628
1481,32960,74,1209
1482,32960,1204,1323
1483,32960,574,642
1484,32960,245,970
1485,32960,1090,1323
1486,32960,20,97
1487,32960,27,295
1488,32960,460,884
1489,32960,259,970
1490,32960,14,653
1491,32960,198,267
1492,32960,628,880
1493,32960,34,884
1494,32960,74,1090
1495,32960,74,985
1496,32960,99,295
1497,32960,1209,1323
1498,32960,909,970
1499,32960,14,259
1500,32960,215,1362
1501,32960,245,880
1502,32960,14,628
1503,32960,99,880
1504,32960,77,441
1505,32960,99,259
1506,32960,3,1323
1507,32980,378,1090
1508,32980,440,1260
1509,32980,160,642
1510,32980,15,464
1511,32980,164,1204
1512,32980,259,653
1513,32980,574,642
1514,32980,464,751
1515,32980,198,267
1516,32980,160,574
1517,32980,460,653
1518,33000,74,429
1519,33000,27,245
1520,33000,574,642
1521,33000,20,77
1522,33000,160,642
1523,33000,198,267
1524,33000,160,574
1525,33000,3,1323
1526,33020,1245,1492
1527,33020,3,441
1528,33020,160,642
1529,33020,27,544
1530,33020,34,970
1531,33020,14,653
1532,33020,574,642
1533,33020,99,245
1534,33020,215,426
1535,33020,14,27
1536,33020,215,441
1537,33020,34,259
1538,33020,160,574
1539,33020,653,880
1540,33020,198,267
1541,33040,426,1362
1542,33040,77,1362
1543,33040,440,1260
1544,33040,14,259
1545,33040,27,544
1546,33040,34,884
1547,33040,74,1362
1548,33040,295,544
1549,33040,259,628
1550,33040,99,295
1551,33040,544,909
1552,33040,215,426
1553,33040,295,628
1554,33040,215,985
1555,33060,34,653
1556,33060,27,544
1557,33060,34,460
1558,33060,245,909
1559,33060,27,295
1560,33060,460,884
1561,33060,544,880
1562,33060,295,628
1563,33060,295,544
1564,33060,14,653
1565,33060,440,1245
1566,33060,14,160
1567,33060,603,649
1568,33060,147,440
1569,33060,34,884
1570,33060,14,544
1571,33060,1204,1492
1572,33060,3,1245
1573,33060,77,429
1574,33060,245,880
1575,33060,245,653
1576,33060,160,259
1577,33080,544,628
1578,33080,245,628
1579,33080,544,880
1580,33080,74,215
1581,33080,245,259
1582,33080,34,884
1583,33080,259,653
1584,33080,74,1492
1585,33080,215,1209
1586,33080,173,884
1587,33080,74,441
1588,33080,77,1323
1589,33080,27,295
1590,33100,122,147
1591,33100,27,160
1592,33100,122,1362
1593,33100,603,649
1594,33100,147,1245
1595,33100,77,1362
1596,33100,122,1090
1597,33100,14,909
1598,33100,544,909
1599,33100,426,1260
1600,33100,429,1323
1601,33100,14,34
1602,33100,985,1090
1603,33100,99,295
1604,33100,99,160
1605,33100,14,27
1606,33100,147,429
1607,33100,200,874
1608,33120,259,628
1609,33120,603,649
1610,33120,1204,1245
1611,33120,245,259
1612,33120,3,426
1613,33120,34,884
1614,33120,245,544
1615,33120,544,909
1616,33120,322,779
1617,33120,211,322
1618,33120,245,909
1619,33120,147,1204
1620,33120,200,874
1621,33120,3,1492
1622,33140,99,909
1623,33140,544,628
1624,33140,378,426
1625,33140,27,544
1626,33140,14,909
1627,33140,322,893
1628,33140,322,779
1629,33140,27,653
1630,33140,77,122
1631,33140,160,880
1632,33140,653,880
1633,33140,27,295
1634,33140,173,544
1635,33140,441,1245
1636,33140,200,874
1637,33140,880,909
1638,33140,20,122
1639,33140,440,1323
1640,33140,34,173
1641,33140,117,475
1642,33140,378,1260
1643,33140,34,880
1644,33140,99,295
1645,33140,378,1245
1646,33140,77,97
1647,33140,544,653
1648,33140,14,99
1649,33140,577,1485
1650,33140,122,1245
1651,33160,3,1362
1652,33160,1204,1492
1653,33160,272,779
1654,33160,147,378
1655,33160,222,793
1656,33160,261,642
1657,33160,34,884
1658,33160,74,985
1659,33160,322,893
1660,33160,322,577
1661,33160,74,426
1662,33160,172,743
1663,33160,215,1204
1664,33160,295,628
1665,33160,20,378
1666,33160,27,295
1667,33160,215,441
1668,33160,77,378
1669,33160,215,985
1670,33180,99,909
1671,33180,147,429
1672,33180,295,628
1673,33180,272,779
1674,33180,34,544
1675,33180,34,884
1676,33180,20,378
1677,33180,74,985
1678,33180,215,1209
1679,33180,429,1204
1680,33180,261,642
1681,33180,20,1323
1682,33180,378,440
1683,33180,3,1204
1684,33180,322,771
1685,33180,378,1492
1686,33180,429,1090
1687,33200,160,544
1688,33200,122,429
1689,33200,603,649
1690,33200,74,147
1691,33200,122,378
1692,33200,147,1492
1693,33200,378,429
1694,33200,34,884
1695,33200,97,147
1696,33200,261,642
1697,33200,884,909
1698,33200,99,160
1699,33200,74,1323
1700,33200,20,122
1701,33200,20,215
1702,33200,99,628
1703,33200,34,909
1704,33200,215,1323
1705,33200,184,893
1706,33200,429,1090
1707,33200,215,985
1708,33220,122,1260
1709,33220,3,147
1710,33220,74,1492
1711,33220,884,909
1712,33220,27,295
1713,33220,215,1090
1714,33220,15,498
1715,33220,1245,1323
1716,33220,261,642
1717,33220,14,653
1718,33220,34,909
1719,33220,603,649
1720,33220,378,1260
1721,33220,34,884
1722,33220,27,160
1723,33220,99,295
1724,33220,172,743
1725,33220,426,1492
1726,33220,215,1323
1727,33220,122,440
1728,33220,74,97
1729,33220,215,1245
1730,33220,743,771
1731,33220,147,1492
1732,33220,3,544
1733,33220,74,1323
1734,33220,215,1209
1735,33220,160,295
1736,33240,743,771
1737,33240,160,295
1738,33240,20,97
1739,33240,89,1204
1740,33240,20,215
1741,33240,245,295
1742,33240,378,1260
1743,33240,261,642
1744,33240,34,884
1745,33240,74,77
1746,33240,74,985
1747,33240,3,74
1748,33240,160,880
1749,33240,3,1090
1750,33240,248,322
1751,33240,34,909
1752,33240,99,880
1753,33240,164,173
1754,33240,77,215
1755,33240,99,245
1756,33240,603,649
1757,33260,3,97
1758,33260,20,97
1759,33260,89,1204
1760,33260,248,510
1761,33260,74,378
1762,33260,378,1323
1763,33260,34,909
1764,33260,577,743
1765,33260,259,653
1766,33260,74,985
1767,33260,259,295
1768,33260,426,985
1769,33260,245,909
1770,33260,164,173
1771,33260,261,642
1772,33260,603,649
1773,33280,122,1492
1774,33280,122,440
1775,33280,89,1204
1776,33280,215,1492
1777,33280,20,1492
1778,33280,215,378
1779,33280,3,426
1780,33280,77,429
1781,33280,387,649
1782,33280,429,985
1783,33280,74,1245
1784,33280,387,603
1785,33280,259,295
1786,33280,172,743
1787,33280,215,426
1788,33280,3,1090
1789,33280,20,378
1790,33280,164,173
1791,33280,160,880
1792,33280,261,642
1793,33280,603,649
1794,33300,74,77
1795,33300,378,1260
1796,33300,89,1204
1797,33300,1245,1323
1798,33300,97,378
1799,33300,261,642
1800,33300,99,160
1801,33300,387,649
1802,33300,387,603
1803,33300,3,1323
1804,33300,77,97
1805,33300,440,1492
1806,33300,160,880
1807,33300,3,1492
1808,33300,261,574
1809,33320,99,909
1810,33320,426,1090
1811,33320,985,1323
1812,33320,14,99
1813,33320,74,215
1814,33320,245,295
1815,33320,378,1260
1816,33320,261,642
1817,33320,295,628
1818,33320,97,1090
1819,33320,245,259
1820,33320,387,603
1821,33320,14,653
1822,33320,653,909
1823,33320,27,628
1824,33320,245,909
1825,33320,74,985
1826,33320,1090,1260
1827,33320,14,259
1828,33340,99,909
1829,33340,74,1209
1830,33340,215,426
1831,33340,574,642
1832,33340,387,603
1833,33340,232,272
1834,33340,14,27
1835,33340,20,97
1836,33340,160,880
1837,33340,261,574
1838,33340,39,465
1839,33340,3,429
1840,33340,160,628
1841,33340,261,642
1842,33340,880,909
1843,33340,3,1090
1844,33340,20,215
1845,33340,259,653
1846,33340,27,628
1847,33340,99,295
1848,33340,77,97
1849,33340,259,909
1850,33340,3,378
1851,33340,97,1090
1852,33340,429,440
1853,33360,27,99
1854,33360,99,909
1855,33360,259,628
1856,33360,215,1090
1857,33360,160,880
1858,33360,261,642
1859,33360,215,426
1860,33360,3,985
1861,33360,27,160
1862,33360,880,909
1863,33360,387,603
1864,33360,14,653
1865,33360,215,1209
1866,33360,27,628
1867,33360,99,880
1868,33360,14,34
1869,33360,440,1492
1870,33360,172,248
1871,33360,77,215
1872,33380,147,1492
1873,33380,259,628
1874,33380,89,1204
1875,33380,160,295
1876,33380,261,642
1877,33380,14,259
1878,33380,387,649
1879,33380,1260,1323
1880,33380,34,880
1881,33380,387,603
1882,33380,119,366
1883,33380,261,434
1884,33380,74,122
1885,33380,122,1245
1886,33380,160,880
1887,33380,14,99
1888,33380,14,160
1889,33380,603,649
1890,33400,27,99
1891,33400,122,1492
1892,33400,74,1209
1893,33400,378,1260
1894,33400,261,642
1895,33400,97,1090
1896,33400,387,603
1897,33400,27,628
1898,33400,20,426
1899,33400,440,1492
1900,33400,20,97
1901,33400,122,440
1902,33400,27,295
1903,33420,27,99
1904,33420,77,429
1905,33420,72,753
1906,33420,97,1492
1907,33420,261,642
1908,33420,295,628
1909,33420,259,653
1910,33420,97,215
1911,33420,387,603
1912,33420,215,426
1913,33420,34,909
1914,33420,20,1323
1915,33420,77,122
1916,33420,122,1245
1917,33420,27,295
1918,33440,245,880
1919,33440,1245,1492
1920,33440,122,1492
1921,33440,261,642
1922,33440,20,122
1923,33440,232,272
1924,33440,429,1323
1925,33440,259,295
1926,33440,429,1492
1927,33440,215,440
1928,33440,160,259
1929,33440,122,1323
1930,33460,985,1090
1931,33460,259,880
1932,33460,215,1090
1933,33460,603,649
1934,33460,20,1492
1935,33460,160,628
1936,33460,3,440
1937,33460,232,272
1938,33460,14,295
1939,33460,20,77
1940,33460,3,429
1941,33460,14,880
1942,33460,97,1492
1943,33460,14,27
1944,33460,160,259
1945,33460,429,1090
1946,33460,27,295
1947,33480,510,743
1948,33480,513,743
1949,33480,245,628
1950,33480,14,295
1951,33480,97,440
1952,33480,162,464
1953,33480,14,27
1954,33480,20,97
1955,33480,27,295
1956,33480,74,147
1957,33480,3,426
1958,33480,20,122
1959,33480,440,1323
1960,33480,74,122
1961,33480,245,880
1962,33480,261,884
1963,33480,147,1260
1964,33480,122,1260
1965,33480,245,653
1966,33480,27,99
1967,33480,3,97
1968,33480,74,215
1969,33480,122,378
1970,33480,97,147
1971,33480,259,653
1972,33480,3,215
1973,33480,1090,1492
1974,33480,378,1245
1975,33480,215,1323
1976,33480,1323,1492
1977,33480,269,743
1978,33480,272,921
1979,33480,99,628
1980,33480,99,880
1981,33480,160,259
1982,33480,3,1492
1983,33500,510,743
1984,33500,378,1090
1985,33500,99,160
1986,33500,14,27
1987,33500,1090,1323
1988,33500,27,653
1989,33500,119,270
1990,33500,3,122
1991,33500,77,147
1992,33500,261,884
1993,33500,14,160
1994,33500,20,985
1995,33500,259,880
1996,33500,122,215
1997,33500,74,215
1998,33500,628,880
1999,33500,74,985
2000,33500,3,215
2001,33500,1209,1323
2002,33500,122,440
2003,33500,27,880
2004,33500,14,259
2005,33500,172,577
2006,33500,172,513
2007,33500,3,1260
2008,33500,378,440
2009,33500,3,20
2010,33500,99,880
2011,33500,97,1323
2012,33500,77,215
2013,33520,510,743
2014,33520,147,1323
2015,33520,14,259
2016,33520,172,577
2017,33520,248,577
2018,33520,74,77
2019,33520,741,886
2020,33520,99,628
2021,33520,172,513
2022,33520,14,653
2023,33520,261,884
2024,33520,378,440
2025,33520,122,440
2026,33520,147,378
2027,33540,510,743
2028,33540,162,242
2029,33540,706,923
2030,33540,245,259
2031,33540,741,886
2032,33540,15,242
2033,33540,147,1323
2034,33540,14,880
2035,33540,27,653
2036,33540,160,880
2037,33540,27,295
2038,33540,269,513
2039,33540,160,628
2040,33540,77,147
2041,33540,14,245
2042,33540,261,884
2043,33540,160,245
2044,33540,1245,1260
2045,33540,27,99
2046,33540,440,1260
2047,33540,434,574
2048,33540,147,1245
2049,33540,628,880
2050,33540,259,653
2051,33540,15,162
2052,33540,215,1209
2053,33540,122,440
2054,33540,574,642
2055,33540,245,295
2056,33540,160,259
2057,33540,99,628
2058,33540,97,1323
2059,33540,99,259
2060,33560,259,628
2061,33560,122,1260
2062,33560,706,923
2063,33560,245,259
2064,33560,122,1090
2065,33560,574,642
2066,33560,14,880
2067,33560,99,160
2068,33560,20,1323
2069,33560,14,27
2070,33560,27,653
2071,33560,248,577
2072,33560,269,513
2073,33560,14,653
2074,33560,261,884
2075,33560,160,245
2076,33560,259,653
2077,33560,97,122
2078,33560,27,880
2079,33560,245,295
2080,33560,245,880
2081,33560,74,1323
2082,33560,20,74
2083,33560,99,880
2084,33560,99,259
2085,33580,510,743
2086,33580,97,426
2087,33580,706,923
2088,33580,245,259
2089,33580,741,886
2090,33580,14,880
2091,33580,122,1090
2092,33580,27,653
2093,33580,653,880
2094,33580,27,295
2095,33580,160,628
2096,33580,1090,1260
2097,33580,741,1492
2098,33580,99,245
2099,33580,261,884
2100,33580,14,160
2101,33580,20,985
2102,33580,259,880
2103,33580,27,245
2104,33580,426,1260
2105,33580,1209,1323
2106,33580,122,440
2107,33580,14,259
2108,33580,97,1245
2109,33580,74,1245
2110,33580,20,74
2111,33580,97,1323
2112,33580,77,378
2113,33600,510,743
2114,33600,706,923
2115,33600,245,259
2116,33600,99,245
2117,33600,39,959
2118,33600,20,1323
2119,33600,14,27
2120,33600,322,510
2121,33600,20,97
2122,33600,27,295
2123,33600,99,628
2124,33600,1090,1245
2125,33600,269,513
2126,33600,160,628
2127,33600,440,1090
2128,33600,14,653
2129,33600,261,884
2130,33600,74,215
2131,33600,27,245
2132,33600,97,378
2133,33600,259,653
2134,33600,378,1245
2135,33600,27,628
2136,33600,215,1323
2137,33600,160,259
2138,33600,14,99
2139,33600,245,880
2140,33600,14,628
2141,33600,172,248
2142,33600,20,1260
2143,33600,99,259
2144,33620,27,295
2145,33620,985,1323
2146,33620,706,923
2147,33620,122,378
2148,33620,74,378
2149,33620,20,77
2150,33620,74,426
2151,33620,20,440
2152,33620,440,1090
2153,33620,14,880
2154,33620,378,1245
2155,33620,261,884
2156,33620,20,1323
2157,33620,215,1323
2158,33620,122,1245
2159,33620,3,425
2160,33620,14,160
2161,33620,1090,1245
2162,33640,99,628
2163,33640,378,1090
2164,33640,20,1209
2165,33640,122,215
2166,33640,74,215
2167,33640,245,295
2168,33640,74,77
2169,33640,985,1323
2170,33640,628,880
2171,33640,378,1245
2172,33640,259,653
2173,33640,985,1245
2174,33640,20,215
2175,33640,706,923
2176,33640,20,1245
2177,33640,261,884
2178,33640,99,880
2179,33640,160,259
2180,33640,97,122
2181,33660,27,99
2182,33660,99,653
2183,33660,122,215
2184,33660,14,295
2185,33660,97,440
2186,33660,122,378
2187,33660,77,215
2188,33660,14,259
2189,33660,74,1260
2190,33660,74,1209
2191,33660,74,122
2192,33660,20,1245
2193,33660,261,884
2194,33660,706,923
2195,33660,215,1245
2196,33660,20,378
2197,33660,440,1245
2198,33660,889,959
2199,33660,27,295
2200,33680,378,1090
2201,33680,706,923
2202,33680,74,1260
2203,33680,20,440
2204,33680,574,642
2205,33680,20,426
2206,33680,1090,1245
2207,33680,160,628
2208,33680,1090,1260
2209,33680,295,628
2210,33680,985,1245
2211,33680,261,884
2212,33680,14,160
2213,33680,215,378
2214,33680,259,653
2215,33680,378,1323
2216,33680,889,959
2217,33680,215,1245
2218,33680,77,215
2219,33680,14,99
2220,33680,259,295
2221,33680,97,1323
2222,33680,160,295
2223,33700,122,1245
2224,33700,97,401
2225,33700,14,259
2226,33700,706,923
2227,33700,74,215
2228,33700,122,378
2229,33700,74,378
2230,33700,295,628
2231,33700,574,642
2232,33700,160,628
2233,33700,34,99
2234,33700,122,1323
2235,33700,261,884
2236,33700,14,34
2237,33700,20,1323
2238,33700,215,1323
2239,33700,97,1323
2240,33700,34,880
2241,33700,99,259
2242,33700,160,259
2243,33700,14,880
2244,33720,378,1090
2245,33720,706,923
2246,33720,77,97
2247,33720,39,959
2248,33720,27,653
2249,33720,160,880
2250,33720,27,295
2251,33720,1090,1245
2252,33720,160,628
2253,33720,295,628
2254,33720,440,1090
2255,33720,14,653
2256,33720,261,884
2257,33720,440,1245
2258,33720,20,985
2259,33720,259,880
2260,33720,603,649
2261,33720,34,880
2262,33720,34,99
2263,33720,27,628
2264,33720,14,34
2265,33720,122,440
2266,33720,1245,1323
2267,33720,426,985
2268,33720,99,880
2269,33720,160,295
2270,33720,122,1323
2271,33740,74,122
2272,33740,706,923
2273,33740,387,603
2274,33740,429,779
2275,33740,97,440
2276,33740,122,1090
2277,33740,72,894
2278,33740,1090,1260
2279,33740,295,628
2280,33740,27,99
2281,33740,603,649
2282,33740,122,215
2283,33740,215,378
2284,33740,628,880
2285,33740,259,653
2286,33740,27,628
2287,33740,74,97
2288,33740,99,259
2289,33740,97,1090
2290,33740,99,880
2291,33740,603,779
2292,33740,649,779
2293,33740,160,295
2294,33760,99,653
2295,33760,259,880
2296,33760,215,1245
2297,33760,706,923
2298,33760,122,215
2299,33760,34,259
2300,33760,99,259
2301,33760,20,77
2302,33760,27,628
2303,33760,440,1090
2304,33760,378,440
2305,33760,440,1260
2306,33760,27,295
2307,33760,77,97
2308,33760,99,880
2309,33760,295,628
2310,33760,20,97
2311,33760,122,1090
2312,33760,97,122
2313,33780,27,99
2314,33780,378,1090
2315,33780,259,628
2316,33780,1090,1245
2317,33780,706,923
2318,33780,160,628
2319,33780,160,259
2320,33780,27,628
2321,33780,34,295
2322,33780,20,1245
2323,33780,99,160
2324,33780,99,259
2325,33800,27,99
2326,33800,378,1090
2327,33800,27,34
2328,33800,77,426
2329,33800,14,295
2330,33800,706,923
2331,33800,74,1209
2332,33800,14,99
2333,33800,27,628
2334,33800,259,628
2335,33800,1090,1245
2336,33800,99,628
2337,33800,14,628
2338,33800,261,880
2339,33800,259,295
2340,33800,426,985
2341,33800,14,34
2342,33800,27,295
2343,33800,160,259
2344,33800,74,97
2345,33800,97,122
2346,33820,97,1260
2347,33820,27,99
2348,33820,34,628
2349,33820,20,1209
2350,33820,706,923
2351,33820,74,215
2352,33820,886,1492
2353,33820,694,859
2354,33820,378,1323
2355,33820,440,1090
2356,33820,259,653
2357,33820,74,1323
2358,33820,440,1323
2359,33820,259,295
2360,33820,20,215
2361,33820,99,160
2362,33820,1090,1323
2363,33820,160,259
2364,33820,20,97
2365,33820,99,259
2366,33820,77,440
2367,33840,97,1260
2368,33840,27,99
2369,33840,14,295
2370,33840,259,653
2371,33840,74,1209
2372,33840,14,99
2373,33840,14,259
2374,33840,27,34
2375,33840,14,653
2376,33840,97,1090
2377,33840,99,160
2378,33840,97,985
2379,33840,259,295
2380,33840,122,1090
2381,33840,706,923
2382,33840,27,653
2383,33840,160,259
2384,33840,261,909
2385,33840,27,295
2386,33860,27,99
2387,33860,215,1245
2388,33860,14,295
2389,33860,259,653
2390,33860,27,259
2391,33860,20,215
2392,33860,14,99
2393,33860,14,259
2394,33860,440,1090
2395,33860,14,653
2396,33860,147,387
2397,33860,261,859
2398,33860,706,923
2399,33860,259,295
2400,33860,20,1209
2401,33860,97,440
2402,33860,20,426
2403,33860,378,440
2404,33860,97,1090
2405,33860,27,295
2406,33880,27,99
2407,33880,1090,1245
2408,33880,215,426
2409,33880,74,215
2410,33880,74,426
2411,33880,97,378
2412,33880,706,923
2413,33880,259,295
2414,33880,34,99
2415,33880,97,440
2416,33880,99,160
2417,33880,34,259
2418,33880,160,259
2419,33880,74,97
2420,33880,27,295
2421,33900,99,653
2422,33900,706,923
2423,33900,160,295
2424,33900,147,387
2425,33900,259,295
2426,33900,20,74
2427,33900,99,160
2428,33900,160,259
2429,33900,77,215
2430,33900,27,295
2431,33920,27,99
2432,33920,706,923
2433,33920,160,295
2434,33920,122,426
2435,33920,14,653
2436,33920,74,1323
2437,33920,259,295
2438,33920,285,866
2439,33920,426,1323
2440,33920,14,34
2441,33920,20,426
2442,33920,215,1323
2443,33920,215,440
2444,33920,99,259
2445,33920,14,99
2446,33920,27,295
2447,33940,97,426
